,FIPS,Median_Household_Income_2018,Income_Ctg,transit_scores,Test Date,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,After Order,pop_density,proportion_cases,log_proportion,dt_test_date,Pre Trend,Post Trend,NatLogDiff
4111,36115,55913,1,2108901571,3/24/2020,27,108,675,4104,0,76.1,0.04,-3.218875825,3/24/2020,22,0,0.287682072
4113,36115,55913,2,2108901571,3/26/2020,54,162,513,5103,1,76.1,0.105263158,-2.251291799,3/26/2020,24,1,0.405465108
4115,36115,55913,1,2108901571,3/28/2020,27,189,540,6723,1,76.1,0.05,-2.995732274,3/28/2020,26,3,0.15415068
4117,36115,55913,2,2108901571,3/30/2020,81,270,189,7182,1,76.1,0.428571429,-0.84729786,3/30/2020,28,5,0.356674944
4119,36115,55913,3,2108901571,4/1/2020,54,324,243,7560,1,76.1,0.222222222,-1.504077397,4/1/2020,30,7,0.182321557
4120,36115,55913,2,2108901571,4/2/2020,81,405,351,7911,1,76.1,0.230769231,-1.466337069,4/2/2020,31,8,0.223143551
4121,36115,55913,2,2108901571,4/3/2020,27,432,243,8154,1,76.1,0.111111111,-2.197224577,4/3/2020,32,9,0.064538521
4122,36115,55913,2,2108901571,4/4/2020,54,486,405,8559,1,76.1,0.133333333,-2.014903021,4/4/2020,33,10,0.117783036
4123,36115,55913,2,2108901571,4/5/2020,27,513,54,8613,1,76.1,0.5,-0.693147181,4/5/2020,34,11,0.054067221
4125,36115,55913,1,2108901571,4/7/2020,27,540,729,9693,1,76.1,0.037037037,-3.295836866,4/7/2020,36,13,0.051293294
4126,36115,55913,1,2108901571,4/8/2020,135,675,648,10341,1,76.1,0.208333333,-1.568615918,4/8/2020,37,14,0.223143551
4127,36115,55913,3,2108901571,4/9/2020,27,702,378,10719,1,76.1,0.071428571,-2.63905733,4/9/2020,38,15,0.039220713
4128,36115,55913,3,2108901571,4/10/2020,135,837,432,11151,1,76.1,0.3125,-1.16315081,4/10/2020,39,16,0.175890666
4129,36115,55913,1,2108901571,4/11/2020,81,918,486,11637,1,76.1,0.166666667,-1.791759469,4/11/2020,40,17,0.09237332
4130,36115,55913,2,2108901571,4/12/2020,81,999,405,12042,1,76.1,0.2,-1.609437912,4/12/2020,41,18,0.084557388
4131,36115,55913,3,2108901571,4/13/2020,81,1080,972,13014,1,76.1,0.083333333,-2.48490665,4/13/2020,42,19,0.077961541
4132,36115,55913,3,2108901571,4/14/2020,54,1134,216,13230,1,76.1,0.25,-1.386294361,4/14/2020,43,20,0.048790164
4133,36115,55913,1,2108901571,4/15/2020,108,1242,648,13878,1,76.1,0.166666667,-1.791759469,4/15/2020,44,21,0.090971778
4134,36115,55913,2,2108901571,4/16/2020,54,1296,513,14391,1,76.1,0.105263158,-2.251291799,4/16/2020,45,22,0.042559614
4135,36115,55913,3,2108901571,4/17/2020,108,1404,675,15066,1,76.1,0.16,-1.832581464,4/17/2020,46,23,0.080042708
4136,36115,55913,2,2108901571,4/18/2020,297,1701,945,16011,1,76.1,0.314285714,-1.157452789,4/18/2020,47,24,0.191891008
4137,36115,55913,3,2108901571,4/19/2020,54,1755,243,16254,1,76.1,0.222222222,-1.504077397,4/19/2020,48,25,0.031252544
4138,36115,55913,1,2108901571,4/20/2020,81,1836,324,16578,1,76.1,0.25,-1.386294361,4/20/2020,49,26,0.045120435
4139,36115,55913,3,2108901571,4/21/2020,135,1971,459,17037,1,76.1,0.294117647,-1.223775432,4/21/2020,50,27,0.070951736
4140,36115,55913,2,2108901571,4/22/2020,189,2160,972,18009,1,76.1,0.194444444,-1.637608789,4/22/2020,51,28,0.091567194
4141,36115,55913,2,2108901571,4/23/2020,81,2241,702,18711,1,76.1,0.115384615,-2.159484249,4/23/2020,52,29,0.036813973
4142,36115,55913,2,2108901571,4/24/2020,810,3051,3618,22329,1,76.1,0.223880597,-1.496642418,4/24/2020,53,30,0.308547211
4143,36115,55913,1,2108901571,4/25/2020,378,3429,1377,23706,1,76.1,0.274509804,-1.292768303,4/25/2020,54,31,0.116799268
4144,36115,55913,2,2108901571,4/26/2020,81,3510,999,24705,1,76.1,0.081081081,-2.512305624,4/26/2020,55,32,0.023347364
4145,36115,55913,1,2108901571,4/27/2020,27,3537,351,25056,1,76.1,0.076923077,-2.564949357,4/27/2020,56,33,0.007662873
4146,36115,55913,2,2108901571,4/28/2020,81,3618,513,25569,1,76.1,0.157894737,-1.84582669,4/28/2020,57,34,0.022642477
4147,36115,55913,1,2108901571,4/29/2020,378,3996,1566,27135,1,76.1,0.24137931,-1.421385681,4/29/2020,58,35,0.099372474
4148,36115,55913,3,2108901571,4/30/2020,594,4590,2376,29511,1,76.1,0.25,-1.386294361,4/30/2020,59,36,0.138586163
4149,36115,55913,1,2108901571,5/1/2020,378,4968,1701,31212,1,76.1,0.222222222,-1.504077397,5/1/2020,60,37,0.079137321
4150,36115,55913,2,2108901571,5/2/2020,54,5022,1701,32913,1,76.1,0.031746032,-3.449987546,5/2/2020,61,38,0.010810916
4151,36115,55913,1,2108901571,5/3/2020,54,5076,837,33750,1,76.1,0.064516129,-2.740840024,5/3/2020,62,39,0.010695289
4153,36115,55913,2,2108901571,5/5/2020,27,5103,675,35019,1,76.1,0.04,-3.218875825,5/5/2020,64,41,0.005305052
4154,36115,55913,1,2108901571,5/6/2020,27,5130,540,35559,1,76.1,0.05,-2.995732274,5/6/2020,65,42,0.005277057
4155,36115,55913,2,2108901571,5/7/2020,297,5427,2862,38421,1,76.1,0.103773585,-2.265543821,5/7/2020,66,43,0.056280836
4156,36115,55913,1,2108901571,5/8/2020,81,5508,2322,40743,1,76.1,0.034883721,-3.355735008,5/8/2020,67,44,0.014815086
4157,36115,55913,2,2108901571,5/9/2020,54,5562,1620,42363,1,76.1,0.033333333,-3.401197382,5/9/2020,68,45,0.009756175
4158,36115,55913,2,2108901571,5/10/2020,108,5670,1053,43416,1,76.1,0.102564103,-2.277267285,5/10/2020,69,46,0.019231362
4160,36115,55913,3,2108901571,5/12/2020,108,5778,1782,45846,1,76.1,0.060606061,-2.803360381,5/12/2020,71,48,0.018868484
4161,36115,55913,1,2108901571,5/13/2020,27,5805,2079,47925,1,76.1,0.012987013,-4.343805422,5/13/2020,72,49,0.004662013
4178,36117,61118,1,368091426,3/18/2020,25,25,375,850,0,155.3,0.066666667,-2.708050201,3/18/2020,16,0,0
4180,36117,61118,2,368091426,3/20/2020,50,75,325,1700,0,155.3,0.153846154,-1.871802177,3/20/2020,18,0,1.098612289
4182,36117,61118,3,368091426,3/22/2020,75,150,350,2275,0,155.3,0.214285714,-1.540445041,3/22/2020,20,0,0.693147181
4184,36117,61118,1,368091426,3/24/2020,25,175,375,3075,0,155.3,0.066666667,-2.708050201,3/24/2020,22,0,0.15415068
4185,36117,61118,1,368091426,3/25/2020,25,200,925,4000,0,155.3,0.027027027,-3.610917913,3/25/2020,23,0,0.133531393
4186,36117,61118,2,368091426,3/26/2020,75,275,675,4675,1,155.3,0.111111111,-2.197224577,3/26/2020,24,1,0.318453731
4187,36117,61118,3,368091426,3/27/2020,25,300,800,5475,1,155.3,0.03125,-3.465735903,3/27/2020,25,2,0.087011377
4189,36117,61118,2,368091426,3/29/2020,75,375,600,6400,1,155.3,0.125,-2.079441542,3/29/2020,27,4,0.223143551
4190,36117,61118,1,368091426,3/30/2020,100,475,700,7100,1,155.3,0.142857143,-1.945910149,3/30/2020,28,5,0.236388778
4191,36117,61118,3,368091426,3/31/2020,125,600,825,7925,1,155.3,0.151515152,-1.887069649,3/31/2020,29,6,0.233614851
4192,36117,61118,2,368091426,4/1/2020,75,675,700,8625,1,155.3,0.107142857,-2.233592222,4/1/2020,30,7,0.117783036
4193,36117,61118,2,368091426,4/2/2020,75,750,700,9325,1,155.3,0.107142857,-2.233592222,4/2/2020,31,8,0.105360516
4195,36117,61118,1,368091426,4/4/2020,50,800,600,10800,1,155.3,0.083333333,-2.48490665,4/4/2020,33,10,0.064538521
4196,36117,61118,3,368091426,4/5/2020,50,850,375,11175,1,155.3,0.133333333,-2.014903021,4/5/2020,34,11,0.060624622
4197,36117,61118,1,368091426,4/6/2020,25,875,775,11950,1,155.3,0.032258065,-3.433987204,4/6/2020,35,12,0.028987537
4198,36117,61118,2,368091426,4/7/2020,100,975,1150,13100,1,155.3,0.086956522,-2.442347035,4/7/2020,36,13,0.108213585
4200,36117,61118,2,368091426,4/9/2020,50,1025,850,14800,1,155.3,0.058823529,-2.833213344,4/9/2020,38,15,0.050010421
4201,36117,61118,1,368091426,4/10/2020,25,1050,425,15225,1,155.3,0.058823529,-2.833213344,4/10/2020,39,16,0.024097552
4204,36117,61118,3,368091426,4/13/2020,150,1200,975,16575,1,155.3,0.153846154,-1.871802177,4/13/2020,42,19,0.133531393
4206,36117,61118,2,368091426,4/15/2020,25,1225,300,17375,1,155.3,0.083333333,-2.48490665,4/15/2020,44,21,0.020619287
4209,36117,61118,2,368091426,4/18/2020,25,1250,150,17875,1,155.3,0.166666667,-1.791759469,4/18/2020,47,24,0.020202707
4211,36117,61118,1,368091426,4/20/2020,25,1275,200,18125,1,155.3,0.125,-2.079441542,4/20/2020,49,26,0.019802627
4212,36117,61118,3,368091426,4/21/2020,25,1300,400,18525,1,155.3,0.0625,-2.772588722,4/21/2020,50,27,0.019418086
4213,36117,61118,3,368091426,4/22/2020,25,1325,325,18850,1,155.3,0.076923077,-2.564949357,4/22/2020,51,28,0.019048195
4215,36117,61118,1,368091426,4/24/2020,300,1625,6425,25575,1,155.3,0.046692607,-3.064169435,4/24/2020,53,30,0.204095356
4217,36117,61118,2,368091426,4/26/2020,100,1725,700,27175,1,155.3,0.142857143,-1.945910149,4/26/2020,55,32,0.059719235
4218,36117,61118,1,368091426,4/27/2020,25,1750,1325,28500,1,155.3,0.018867925,-3.970291914,4/27/2020,56,33,0.014388737
4220,36117,61118,2,368091426,4/29/2020,25,1775,1350,30975,1,155.3,0.018518519,-3.988984047,4/29/2020,58,35,0.014184635
4222,36117,61118,2,368091426,5/1/2020,50,1825,1075,33450,1,155.3,0.046511628,-3.068052935,5/1/2020,60,37,0.027779564
4223,36117,61118,2,368091426,5/2/2020,50,1875,2150,35600,1,155.3,0.023255814,-3.761200116,5/2/2020,61,38,0.027028672
4224,36117,61118,3,368091426,5/3/2020,25,1900,2200,37800,1,155.3,0.011363636,-4.477336814,5/3/2020,62,39,0.013245227
4225,36117,61118,2,368091426,5/4/2020,50,1950,1650,39450,1,155.3,0.03030303,-3.496507561,5/4/2020,63,40,0.025975486
4228,36117,61118,2,368091426,5/7/2020,25,1975,2375,46475,1,155.3,0.010526316,-4.553876892,5/7/2020,66,43,0.012739026
4230,36117,61118,3,368091426,5/9/2020,25,2000,2525,50575,1,155.3,0.00990099,-4.615120517,5/9/2020,68,45,0.012578782
4231,36117,61118,1,368091426,5/10/2020,25,2025,1800,52375,1,155.3,0.013888889,-4.276666119,5/10/2020,69,46,0.01242252
4232,36117,61118,3,368091426,5/11/2020,50,2075,1600,53975,1,155.3,0.03125,-3.465735903,5/11/2020,70,47,0.024391453
4233,36117,61118,1,368091426,5/12/2020,25,2100,4200,58175,1,155.3,0.005952381,-5.123963979,5/12/2020,71,48,0.011976191
4234,36117,61118,1,368091426,5/13/2020,125,2225,3000,61175,1,155.3,0.041666667,-3.17805383,5/13/2020,72,49,0.057819571
4235,36119,94521,3,7878303181,3/2/2020,49,49,49,49,0,2204.7,1,0,3/2/2020,1,0,0
4238,36119,94521,1,7878303181,3/5/2020,931,980,2058,2156,0,2204.7,0.452380952,-0.793230639,3/5/2020,3,0,2.995732274
