,FIPS,Median_Household_Income_2018,transit_scores - population weighted averages aggregated from town/city level to county,Test Date,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
2903,36079,100887.0,1654425852.0,2020-03-18,3.0,5.0,32.0,82.0
2904,36079,100887.0,1654425852.0,2020-03-17,0.0,2.0,7.0,50.0
2905,36079,100887.0,1654425852.0,2020-03-16,0.0,2.0,5.0,43.0
2906,36079,100887.0,1654425852.0,2020-03-15,2.0,2.0,10.0,38.0
2907,36079,100887.0,1654425852.0,2020-03-14,0.0,0.0,3.0,28.0
2908,36079,100887.0,1654425852.0,2020-03-13,0.0,0.0,14.0,25.0
2909,36079,100887.0,1654425852.0,2020-03-12,0.0,0.0,1.0,11.0
2910,36079,100887.0,1654425852.0,2020-03-11,0.0,0.0,7.0,10.0
2911,36079,100887.0,1654425852.0,2020-03-10,0.0,0.0,0.0,3.0
2912,36079,100887.0,1654425852.0,2020-03-09,0.0,0.0,1.0,3.0
2913,36079,100887.0,1654425852.0,2020-03-08,0.0,0.0,0.0,2.0
2914,36079,100887.0,1654425852.0,2020-03-07,0.0,0.0,1.0,2.0
2915,36079,100887.0,1654425852.0,2020-03-06,0.0,0.0,0.0,1.0
2916,36079,100887.0,1654425852.0,2020-03-05,0.0,0.0,1.0,1.0
2917,36079,100887.0,1654425852.0,2020-03-04,0.0,0.0,0.0,0.0
2918,36079,100887.0,1654425852.0,2020-03-03,0.0,0.0,0.0,0.0
2919,36079,100887.0,1654425852.0,2020-03-02,0.0,0.0,0.0,0.0
2920,36081,68432.0,,2020-05-13,336.0,58084.0,4439.0,171836.0
2921,36081,68432.0,,2020-05-12,357.0,57748.0,3829.0,167397.0
2922,36081,68432.0,,2020-05-11,211.0,57391.0,2552.0,163568.0
2923,36081,68432.0,,2020-05-10,318.0,57180.0,2937.0,161016.0
2924,36081,68432.0,,2020-05-09,369.0,56862.0,3416.0,158079.0
2925,36081,68432.0,,2020-05-08,549.0,56493.0,4596.0,154663.0
2926,36081,68432.0,,2020-05-07,494.0,55944.0,3992.0,150067.0
2927,36081,68432.0,,2020-05-06,570.0,55450.0,4505.0,146075.0
2928,36081,68432.0,,2020-05-05,432.0,54880.0,3591.0,141570.0
2929,36081,68432.0,,2020-05-04,358.0,54448.0,2633.0,137979.0
2930,36081,68432.0,,2020-05-03,450.0,54090.0,2696.0,135346.0
2931,36081,68432.0,,2020-05-02,601.0,53640.0,3755.0,132650.0
2932,36081,68432.0,,2020-05-01,765.0,53039.0,4517.0,128895.0
2933,36081,68432.0,,2020-04-30,643.0,52274.0,3689.0,124378.0
2934,36081,68432.0,,2020-04-29,890.0,51631.0,4201.0,120689.0
2935,36081,68432.0,,2020-04-28,812.0,50741.0,4061.0,116488.0
2936,36081,68432.0,,2020-04-27,530.0,49929.0,2628.0,112427.0
2937,36081,68432.0,,2020-04-26,654.0,49399.0,2829.0,109799.0
2938,36081,68432.0,,2020-04-25,884.0,48745.0,3676.0,106970.0
2939,36081,68432.0,,2020-04-24,1474.0,47861.0,5296.0,103294.0
2940,36081,68432.0,,2020-04-23,1483.0,46387.0,5468.0,97998.0
2941,36081,68432.0,,2020-04-22,1191.0,44904.0,4142.0,92530.0
2942,36081,68432.0,,2020-04-21,891.0,43713.0,3058.0,88388.0
2943,36081,68432.0,,2020-04-20,799.0,42822.0,2498.0,85330.0
2944,36081,68432.0,,2020-04-19,786.0,42023.0,2428.0,82832.0
2945,36081,68432.0,,2020-04-18,1021.0,41237.0,3338.0,80404.0
2946,36081,68432.0,,2020-04-17,1125.0,40216.0,3347.0,77066.0
2947,36081,68432.0,,2020-04-16,1173.0,39091.0,3056.0,73719.0
2948,36081,68432.0,,2020-04-15,1153.0,37918.0,3144.0,70663.0
2949,36081,68432.0,,2020-04-14,1712.0,36765.0,3674.0,67519.0
2950,36081,68432.0,,2020-04-13,1068.0,35053.0,2430.0,63845.0
2951,36081,68432.0,,2020-04-12,1150.0,33985.0,2481.0,61415.0
2952,36081,68432.0,,2020-04-11,1544.0,32835.0,3219.0,58934.0
2953,36081,68432.0,,2020-04-10,1988.0,31291.0,3803.0,55715.0
2954,36081,68432.0,,2020-04-09,1551.0,29303.0,2941.0,51912.0
2955,36081,68432.0,,2020-04-08,1504.0,27752.0,2831.0,48971.0
2956,36081,68432.0,,2020-04-07,1408.0,26248.0,2884.0,46140.0
2957,36081,68432.0,,2020-04-06,1707.0,24840.0,2864.0,43256.0
2958,36081,68432.0,,2020-04-05,1697.0,23133.0,2730.0,40392.0
2959,36081,68432.0,,2020-04-04,1322.0,21436.0,2255.0,37662.0
2960,36081,68432.0,,2020-04-03,1947.0,20114.0,3407.0,35407.0
2961,36081,68432.0,,2020-04-02,1899.0,18167.0,3048.0,32000.0
2962,36081,68432.0,,2020-04-01,1366.0,16268.0,2157.0,28952.0
2963,36081,68432.0,,2020-03-31,1211.0,14902.0,1871.0,26795.0
2964,36081,68432.0,,2020-03-30,2022.0,13691.0,3325.0,24924.0
2965,36081,68432.0,,2020-03-29,1258.0,11669.0,1915.0,21599.0
2966,36081,68432.0,,2020-03-28,1136.0,10411.0,1845.0,19684.0
2967,36081,68432.0,,2020-03-27,1238.0,9275.0,2055.0,17839.0
2968,36081,68432.0,,2020-03-26,1324.0,8037.0,2115.0,15784.0
2969,36081,68432.0,,2020-03-25,1238.0,6713.0,2110.0,13669.0
2970,36081,68432.0,,2020-03-24,1010.0,5475.0,1736.0,11559.0
2971,36081,68432.0,,2020-03-23,839.0,4465.0,1518.0,9823.0
2972,36081,68432.0,,2020-03-22,1152.0,3626.0,2048.0,8305.0
2973,36081,68432.0,,2020-03-21,843.0,2474.0,1927.0,6257.0
2974,36081,68432.0,,2020-03-20,491.0,1631.0,1218.0,4330.0
2975,36081,68432.0,,2020-03-19,519.0,1140.0,1179.0,3112.0
2976,36081,68432.0,,2020-03-18,336.0,621.0,768.0,1933.0
2977,36081,68432.0,,2020-03-17,123.0,285.0,371.0,1165.0
2978,36081,68432.0,,2020-03-16,38.0,162.0,136.0,794.0
2979,36081,68432.0,,2020-03-15,49.0,124.0,198.0,658.0
2980,36081,68432.0,,2020-03-14,18.0,75.0,110.0,460.0
2981,36081,68432.0,,2020-03-13,30.0,57.0,154.0,350.0
2982,36081,68432.0,,2020-03-12,15.0,27.0,74.0,196.0
2983,36081,68432.0,,2020-03-11,5.0,12.0,44.0,122.0
2984,36081,68432.0,,2020-03-10,4.0,7.0,18.0,78.0
2985,36081,68432.0,,2020-03-09,0.0,3.0,15.0,60.0
2986,36081,68432.0,,2020-03-08,1.0,3.0,13.0,45.0
2987,36081,68432.0,,2020-03-07,0.0,2.0,14.0,32.0
2988,36081,68432.0,,2020-03-06,1.0,2.0,10.0,18.0
2989,36081,68432.0,,2020-03-05,1.0,1.0,6.0,8.0
2990,36081,68432.0,,2020-03-04,0.0,0.0,0.0,2.0
2991,36081,68432.0,,2020-03-03,0.0,0.0,2.0,2.0
2992,36081,68432.0,,2020-03-02,0.0,0.0,0.0,0.0
2993,36083,71084.0,5604977882.0,2020-05-13,3.0,423.0,278.0,5684.0
2994,36083,71084.0,5604977882.0,2020-05-12,4.0,420.0,429.0,5406.0
2995,36083,71084.0,5604977882.0,2020-05-11,5.0,416.0,91.0,4977.0
2996,36083,71084.0,5604977882.0,2020-05-10,2.0,411.0,62.0,4886.0
2997,36083,71084.0,5604977882.0,2020-05-09,2.0,409.0,248.0,4824.0
2998,36083,71084.0,5604977882.0,2020-05-08,27.0,407.0,187.0,4576.0
2999,36083,71084.0,5604977882.0,2020-05-07,13.0,380.0,194.0,4389.0
3000,36083,71084.0,5604977882.0,2020-05-06,20.0,367.0,159.0,4195.0
3001,36083,71084.0,5604977882.0,2020-05-05,8.0,347.0,126.0,4036.0
3002,36083,71084.0,5604977882.0,2020-05-04,2.0,339.0,71.0,3910.0
3003,36083,71084.0,5604977882.0,2020-05-03,15.0,337.0,148.0,3839.0
3004,36083,71084.0,5604977882.0,2020-05-02,11.0,322.0,170.0,3691.0
3005,36083,71084.0,5604977882.0,2020-05-01,13.0,311.0,112.0,3521.0
3006,36083,71084.0,5604977882.0,2020-04-30,11.0,298.0,101.0,3409.0
3007,36083,71084.0,5604977882.0,2020-04-29,25.0,287.0,142.0,3308.0
3008,36083,71084.0,5604977882.0,2020-04-28,12.0,262.0,91.0,3166.0
3009,36083,71084.0,5604977882.0,2020-04-27,4.0,250.0,39.0,3075.0
3010,36083,71084.0,5604977882.0,2020-04-26,4.0,246.0,83.0,3036.0
3011,36083,71084.0,5604977882.0,2020-04-25,21.0,242.0,151.0,2953.0
3012,36083,71084.0,5604977882.0,2020-04-24,23.0,221.0,209.0,2802.0
3013,36083,71084.0,5604977882.0,2020-04-23,7.0,198.0,80.0,2593.0
3014,36083,71084.0,5604977882.0,2020-04-22,5.0,191.0,52.0,2513.0
3015,36083,71084.0,5604977882.0,2020-04-21,3.0,186.0,49.0,2461.0
3016,36083,71084.0,5604977882.0,2020-04-20,6.0,183.0,50.0,2412.0
3017,36083,71084.0,5604977882.0,2020-04-19,4.0,177.0,51.0,2362.0
3018,36083,71084.0,5604977882.0,2020-04-18,9.0,173.0,117.0,2311.0
3019,36083,71084.0,5604977882.0,2020-04-17,14.0,164.0,135.0,2194.0
3020,36083,71084.0,5604977882.0,2020-04-16,13.0,150.0,100.0,2059.0
3021,36083,71084.0,5604977882.0,2020-04-15,13.0,137.0,106.0,1959.0
3022,36083,71084.0,5604977882.0,2020-04-14,4.0,124.0,42.0,1853.0
3023,36083,71084.0,5604977882.0,2020-04-13,7.0,120.0,79.0,1811.0
3024,36083,71084.0,5604977882.0,2020-04-12,8.0,113.0,61.0,1732.0
3025,36083,71084.0,5604977882.0,2020-04-11,9.0,105.0,65.0,1671.0
3026,36083,71084.0,5604977882.0,2020-04-10,5.0,96.0,40.0,1606.0
3027,36083,71084.0,5604977882.0,2020-04-09,12.0,91.0,101.0,1566.0
3028,36083,71084.0,5604977882.0,2020-04-08,4.0,79.0,52.0,1465.0
3029,36083,71084.0,5604977882.0,2020-04-07,8.0,75.0,53.0,1413.0
3030,36083,71084.0,5604977882.0,2020-04-06,5.0,67.0,30.0,1360.0
3031,36083,71084.0,5604977882.0,2020-04-05,2.0,62.0,29.0,1330.0
3032,36083,71084.0,5604977882.0,2020-04-04,2.0,60.0,48.0,1301.0
3033,36083,71084.0,5604977882.0,2020-04-03,2.0,58.0,18.0,1253.0
3034,36083,71084.0,5604977882.0,2020-04-02,3.0,56.0,31.0,1235.0
3035,36083,71084.0,5604977882.0,2020-04-01,10.0,53.0,42.0,1204.0
3036,36083,71084.0,5604977882.0,2020-03-31,2.0,43.0,19.0,1162.0
3037,36083,71084.0,5604977882.0,2020-03-30,1.0,41.0,20.0,1143.0
3038,36083,71084.0,5604977882.0,2020-03-29,1.0,40.0,25.0,1123.0
3039,36083,71084.0,5604977882.0,2020-03-28,1.0,39.0,12.0,1098.0
3040,36083,71084.0,5604977882.0,2020-03-27,3.0,38.0,37.0,1086.0
3041,36083,71084.0,5604977882.0,2020-03-26,3.0,35.0,26.0,1049.0
3042,36083,71084.0,5604977882.0,2020-03-25,1.0,32.0,22.0,1023.0
3043,36083,71084.0,5604977882.0,2020-03-24,1.0,31.0,26.0,1001.0
3044,36083,71084.0,5604977882.0,2020-03-23,1.0,30.0,47.0,975.0
3045,36083,71084.0,5604977882.0,2020-03-22,3.0,29.0,78.0,928.0
3046,36083,71084.0,5604977882.0,2020-03-21,6.0,26.0,173.0,850.0
3047,36083,71084.0,5604977882.0,2020-03-20,12.0,20.0,166.0,677.0
3048,36083,71084.0,5604977882.0,2020-03-19,2.0,8.0,156.0,511.0
3049,36083,71084.0,5604977882.0,2020-03-18,2.0,6.0,136.0,355.0
3050,36083,71084.0,5604977882.0,2020-03-17,3.0,4.0,70.0,219.0
3051,36083,71084.0,5604977882.0,2020-03-16,1.0,1.0,39.0,149.0
3052,36083,71084.0,5604977882.0,2020-03-15,0.0,0.0,50.0,110.0
3053,36083,71084.0,5604977882.0,2020-03-14,0.0,0.0,40.0,60.0
3054,36083,71084.0,5604977882.0,2020-03-13,0.0,0.0,11.0,20.0
3055,36083,71084.0,5604977882.0,2020-03-12,0.0,0.0,2.0,9.0
3056,36083,71084.0,5604977882.0,2020-03-11,0.0,0.0,1.0,7.0
3057,36083,71084.0,5604977882.0,2020-03-10,0.0,0.0,1.0,6.0
3058,36083,71084.0,5604977882.0,2020-03-09,0.0,0.0,1.0,5.0
3059,36083,71084.0,5604977882.0,2020-03-08,0.0,0.0,0.0,4.0
3060,36083,71084.0,5604977882.0,2020-03-07,0.0,0.0,2.0,4.0
3061,36083,71084.0,5604977882.0,2020-03-06,0.0,0.0,0.0,2.0
3062,36083,71084.0,5604977882.0,2020-03-05,0.0,0.0,0.0,2.0
3063,36083,71084.0,5604977882.0,2020-03-04,0.0,0.0,2.0,2.0
3064,36083,71084.0,5604977882.0,2020-03-03,0.0,0.0,0.0,0.0
3065,36083,71084.0,5604977882.0,2020-03-02,0.0,0.0,0.0,0.0
3066,36085,79719.0,,2020-05-13,51.0,12861.0,869.0,43540.0
3067,36085,79719.0,,2020-05-12,41.0,12810.0,806.0,42671.0
3068,36085,79719.0,,2020-05-11,22.0,12769.0,517.0,41865.0
3069,36085,79719.0,,2020-05-10,45.0,12747.0,493.0,41348.0
3070,36085,79719.0,,2020-05-09,52.0,12702.0,717.0,40855.0
3071,36085,79719.0,,2020-05-08,72.0,12650.0,832.0,40138.0
3072,36085,79719.0,,2020-05-07,72.0,12578.0,672.0,39306.0
3073,36085,79719.0,,2020-05-06,105.0,12506.0,828.0,38634.0
3074,36085,79719.0,,2020-05-05,84.0,12401.0,702.0,37806.0
3075,36085,79719.0,,2020-05-04,62.0,12317.0,573.0,37104.0
3076,36085,79719.0,,2020-05-03,60.0,12255.0,549.0,36531.0
3077,36085,79719.0,,2020-05-02,101.0,12195.0,729.0,35982.0
3078,36085,79719.0,,2020-05-01,157.0,12094.0,918.0,35253.0
3079,36085,79719.0,,2020-04-30,126.0,11937.0,849.0,34335.0
3080,36085,79719.0,,2020-04-29,151.0,11811.0,841.0,33486.0
3081,36085,79719.0,,2020-04-28,144.0,11660.0,935.0,32645.0
3082,36085,79719.0,,2020-04-27,93.0,11516.0,567.0,31710.0
3083,36085,79719.0,,2020-04-26,140.0,11423.0,658.0,31143.0
3084,36085,79719.0,,2020-04-25,154.0,11283.0,882.0,30485.0
3085,36085,79719.0,,2020-04-24,246.0,11129.0,1011.0,29603.0
3086,36085,79719.0,,2020-04-23,293.0,10883.0,1272.0,28592.0
3087,36085,79719.0,,2020-04-22,245.0,10590.0,1031.0,27320.0
3088,36085,79719.0,,2020-04-21,224.0,10345.0,998.0,26289.0
3089,36085,79719.0,,2020-04-20,208.0,10121.0,882.0,25291.0
3090,36085,79719.0,,2020-04-19,239.0,9913.0,874.0,24409.0
3091,36085,79719.0,,2020-04-18,341.0,9674.0,1288.0,23535.0
3092,36085,79719.0,,2020-04-17,302.0,9333.0,1106.0,22247.0
3093,36085,79719.0,,2020-04-16,347.0,9031.0,1084.0,21141.0
3094,36085,79719.0,,2020-04-15,386.0,8684.0,1184.0,20057.0
3095,36085,79719.0,,2020-04-14,338.0,8298.0,743.0,18873.0
3096,36085,79719.0,,2020-04-13,292.0,7960.0,725.0,18130.0
3097,36085,79719.0,,2020-04-12,352.0,7668.0,887.0,17405.0
3098,36085,79719.0,,2020-04-11,456.0,7316.0,1030.0,16518.0
3099,36085,79719.0,,2020-04-10,376.0,6860.0,807.0,15488.0
3100,36085,79719.0,,2020-04-09,500.0,6484.0,1212.0,14681.0
3101,36085,79719.0,,2020-04-08,641.0,5984.0,1528.0,13469.0
3102,36085,79719.0,,2020-04-07,546.0,5343.0,1262.0,11941.0
3103,36085,79719.0,,2020-04-06,218.0,4797.0,605.0,10679.0
3104,36085,79719.0,,2020-04-05,288.0,4579.0,600.0,10074.0
3105,36085,79719.0,,2020-04-04,218.0,4291.0,513.0,9474.0
3106,36085,79719.0,,2020-04-03,319.0,4073.0,679.0,8961.0
3107,36085,79719.0,,2020-04-02,287.0,3754.0,563.0,8282.0
3108,36085,79719.0,,2020-04-01,279.0,3467.0,559.0,7719.0
3109,36085,79719.0,,2020-03-31,299.0,3188.0,616.0,7160.0
3110,36085,79719.0,,2020-03-30,324.0,2889.0,691.0,6544.0
3111,36085,79719.0,,2020-03-29,336.0,2565.0,711.0,5853.0
3112,36085,79719.0,,2020-03-28,402.0,2229.0,878.0,5142.0
3113,36085,79719.0,,2020-03-27,415.0,1827.0,847.0,4264.0
3114,36085,79719.0,,2020-03-26,223.0,1412.0,413.0,3417.0
3115,36085,79719.0,,2020-03-25,164.0,1189.0,293.0,3004.0
3116,36085,79719.0,,2020-03-24,110.0,1025.0,223.0,2711.0
3117,36085,79719.0,,2020-03-23,200.0,915.0,487.0,2488.0
3118,36085,79719.0,,2020-03-22,193.0,715.0,417.0,2001.0
3119,36085,79719.0,,2020-03-21,207.0,522.0,645.0,1584.0
3120,36085,79719.0,,2020-03-20,109.0,315.0,334.0,939.0
3121,36085,79719.0,,2020-03-19,116.0,206.0,272.0,605.0
3122,36085,79719.0,,2020-03-18,33.0,90.0,110.0,333.0
3123,36085,79719.0,,2020-03-17,26.0,57.0,61.0,223.0
3124,36085,79719.0,,2020-03-16,11.0,31.0,35.0,162.0
3125,36085,79719.0,,2020-03-15,6.0,20.0,27.0,127.0
3126,36085,79719.0,,2020-03-14,3.0,14.0,29.0,100.0
3127,36085,79719.0,,2020-03-13,5.0,11.0,34.0,71.0
3128,36085,79719.0,,2020-03-12,4.0,6.0,16.0,37.0
3129,36085,79719.0,,2020-03-11,1.0,2.0,5.0,21.0
3130,36085,79719.0,,2020-03-10,1.0,1.0,5.0,16.0
3131,36085,79719.0,,2020-03-09,0.0,0.0,6.0,11.0
3132,36085,79719.0,,2020-03-08,0.0,0.0,0.0,5.0
3133,36085,79719.0,,2020-03-07,0.0,0.0,2.0,5.0
3134,36085,79719.0,,2020-03-06,0.0,0.0,3.0,3.0
3135,36085,79719.0,,2020-03-05,0.0,0.0,0.0,0.0
3136,36085,79719.0,,2020-03-04,0.0,0.0,0.0,0.0
3137,36085,79719.0,,2020-03-03,0.0,0.0,0.0,0.0
3138,36085,79719.0,,2020-03-02,0.0,0.0,0.0,0.0
3139,36087,88960.0,2227306266.0,2020-05-13,53.0,12596.0,1096.0,39615.0
3140,36087,88960.0,2227306266.0,2020-05-12,39.0,12543.0,637.0,38519.0
3141,36087,88960.0,2227306266.0,2020-05-11,20.0,12504.0,368.0,37882.0
3142,36087,88960.0,2227306266.0,2020-05-10,33.0,12484.0,564.0,37514.0
3143,36087,88960.0,2227306266.0,2020-05-09,51.0,12451.0,582.0,36950.0
3144,36087,88960.0,2227306266.0,2020-05-08,51.0,12400.0,669.0,36368.0
3145,36087,88960.0,2227306266.0,2020-05-07,69.0,12349.0,740.0,35699.0
3146,36087,88960.0,2227306266.0,2020-05-06,76.0,12280.0,852.0,34959.0
3147,36087,88960.0,2227306266.0,2020-05-05,60.0,12204.0,401.0,34107.0
3148,36087,88960.0,2227306266.0,2020-05-04,49.0,12144.0,437.0,33706.0
3149,36087,88960.0,2227306266.0,2020-05-03,70.0,12095.0,476.0,33269.0
3150,36087,88960.0,2227306266.0,2020-05-02,80.0,12025.0,598.0,32793.0
3151,36087,88960.0,2227306266.0,2020-05-01,133.0,11945.0,779.0,32195.0
3152,36087,88960.0,2227306266.0,2020-04-30,104.0,11812.0,823.0,31416.0
3153,36087,88960.0,2227306266.0,2020-04-29,122.0,11708.0,691.0,30593.0
3154,36087,88960.0,2227306266.0,2020-04-28,133.0,11586.0,528.0,29902.0
3155,36087,88960.0,2227306266.0,2020-04-27,87.0,11453.0,537.0,29374.0
3156,36087,88960.0,2227306266.0,2020-04-26,110.0,11366.0,565.0,28837.0
3157,36087,88960.0,2227306266.0,2020-04-25,165.0,11256.0,677.0,28272.0
3158,36087,88960.0,2227306266.0,2020-04-24,1000.0,11091.0,2606.0,27595.0
3159,36087,88960.0,2227306266.0,2020-04-23,263.0,10091.0,1255.0,24989.0
3160,36087,88960.0,2227306266.0,2020-04-22,129.0,9828.0,584.0,23734.0
3161,36087,88960.0,2227306266.0,2020-04-21,131.0,9699.0,478.0,23150.0
3162,36087,88960.0,2227306266.0,2020-04-20,111.0,9568.0,407.0,22672.0
3163,36087,88960.0,2227306266.0,2020-04-19,93.0,9457.0,316.0,22265.0
3164,36087,88960.0,2227306266.0,2020-04-18,193.0,9364.0,547.0,21949.0
3165,36087,88960.0,2227306266.0,2020-04-17,184.0,9171.0,610.0,21402.0
3166,36087,88960.0,2227306266.0,2020-04-16,235.0,8987.0,678.0,20792.0
3167,36087,88960.0,2227306266.0,2020-04-15,278.0,8752.0,830.0,20114.0
3168,36087,88960.0,2227306266.0,2020-04-14,139.0,8474.0,371.0,19284.0
3169,36087,88960.0,2227306266.0,2020-04-13,370.0,8335.0,779.0,18913.0
3170,36087,88960.0,2227306266.0,2020-04-12,244.0,7965.0,586.0,18134.0
3171,36087,88960.0,2227306266.0,2020-04-11,244.0,7721.0,569.0,17548.0
3172,36087,88960.0,2227306266.0,2020-04-10,355.0,7477.0,785.0,16979.0
3173,36087,88960.0,2227306266.0,2020-04-09,457.0,7122.0,1013.0,16194.0
3174,36087,88960.0,2227306266.0,2020-04-08,252.0,6665.0,648.0,15181.0
