county,population,sdi_score,fpl_100_score,sing_parent_fam_score,black_score,dropout_score,no_car_score,rent_occup_score,crowding_score,nonemp_score,unemp_score,highneeds_score,hisp_score,foreignb_score,lingisol_score,percnt_ltfpl100,percnt_singlparntfly,percnt_black,percnt_dropout,percnt_hhnocar,percnt_rentoccup,percnt_crowding,percnt_nonemp,percnt_unemp,percnt_highneeds,percnt_hispanic,percnt_frgnborn,percnt_lingisol
16047,15233,51,83,7,1,96,1,41,91,1,1,43,81,67,67,0.19407961,0.12114882,0.000722116,0.24173985,0.023465365,0.32626244,0.082598083,0.02943827,0.033100467,0.40031511,0.2875993,0.1518414,0.053125586
16049,16312,18,54,4,1,37,15,4,61,20,20,77,16,5,1,0.16027388,0.11399776,0.000858264,0.10638476,0.04466049,0.19763026,0.02931794,0.064266957,0.058761805,0.41196665,0.031020109,0.012690044,0
16051,26792,17,35,17,1,49,1,2,64,17,17,11,51,25,38,0.13085513,0.14130107,0.001455658,0.12090366,0.024561837,0.17847446,0.031350285,0.061953932,0.061755147,0.38380861,0.1034264,0.045200061,0.021476179
16053,22653,54,56,21,1,98,3,55,90,21,21,31,85,70,87,0.1640925,0.14545776,0.000750452,0.27713436,0.029512066,0.36201468,0.073058762,0.06490434,0.07029219,0.39641547,0.33364233,0.16876352,0.094307452
16055,145046,22,35,32,2,15,10,30,48,47,47,63,23,11,3,0.13016842,0.15729234,0.003247246,0.078455336,0.040410485,0.29845271,0.024370359,0.078666963,0.07491716,0.4062711,0.041786745,0.021517312,0.001293845
16057,38339,37,90,3,6,1,17,84,37,42,42,79,22,27,14,0.21639559,0.11226586,0.006416443,0.044576455,0.046883289,0.45961538,0.019761274,0.077359356,0.071632497,0.41323456,0.039646313,0.04963614,0.007228117
16059,7790,28,79,13,2,20,39,26,55,25,25,95,15,8,23,0.18695255,0.13373162,0.003465982,0.085978173,0.060736362,0.28916958,0.026337007,0.067886852,0.063079774,0.43080872,0.029011553,0.016944801,0.012362268
16061,3812,25,64,3,1,43,38,22,48,25,25,95,22,14,10,0.17386666,0.11197663,0.000786988,0.11355311,0.060307693,0.27569231,0.024,0.068556361,0.064059339,0.43100736,0.04066107,0.024658972,0.004923077
16063,5260,33,38,1,1,89,1,27,85,15,15,16,81,62,73,0.13629374,0.09654063,0,0.21365079,0.009852217,0.28940886,0.059729066,0.060822897,0.062230732,0.38840303,0.2960076,0.13307984,0.063423648
16065,37916,52,100,1,7,1,4,93,94,82,82,99,36,25,26,0.35654235,0.068030566,0.006593523,0.045992453,0.030082485,0.52372634,0.095778748,0.1036464,0.098280951,0.45555967,0.066330835,0.045152441,0.01416788
16067,20279,44,65,25,1,96,10,17,73,6,6,65,85,61,81,0.17435259,0.15124977,0.000887618,0.23252699,0.040290989,0.25867376,0.038612198,0.050658114,0.037764888,0.40702203,0.33408946,0.13092361,0.076245107
16069,39779,20,27,37,3,20,35,30,28,18,18,91,18,6,8,0.11858045,0.16495445,0.003670278,0.086553492,0.058772366,0.30032307,0.016712226,0.062483341,0.050513934,0.42457074,0.034465421,0.01430403,0.004473161
16071,4245,13,44,1,1,6,42,5,65,22,22,67,18,9,30,0.1460114,0.086995512,0,0.064203061,0.06447535,0.20417194,0.031605564,0.065489747,0.06155568,0.40730271,0.035100117,0.019081272,0.016434893
16073,11364,83,98,72,1,97,16,41,86,92,92,42,77,54,71,0.27551475,0.20794223,0.000791975,0.25393566,0.046067704,0.32909137,0.062611349,0.12126388,0.094180882,0.40012321,0.26003167,0.10568462,0.059811655
16075,22700,41,78,8,3,62,2,13,72,83,83,75,62,31,37,0.18651453,0.12456627,0.004317181,0.13787735,0.026144594,0.23972014,0.038050815,0.10468909,0.096199647,0.41132158,0.16277534,0.055991188,0.020375598
16077,7731,67,37,76,2,91,55,26,85,71,71,64,84,54,65,0.13500457,0.2140297,0.003233734,0.21852326,0.071790867,0.28794381,0.059695669,0.096677639,0.099173553,0.40693313,0.31496572,0.10580779,0.048380803
16079,12571,51,62,24,2,62,33,38,60,92,92,82,17,10,1,0.17157741,0.15021583,0.003181927,0.13780342,0.057422969,0.31722689,0.029061625,0.12161654,0.11567789,0.41404819,0.033330683,0.019250656,0
16081,10285,22,20,40,1,29,1,25,43,58,58,1,63,54,59,0.10799766,0.16722408,0.002333495,0.098434679,0.018585298,0.28210819,0.021914009,0.087383844,0.073619634,0.35916382,0.17423432,0.10491006,0.042441055
16083,80004,42,52,31,5,66,15,45,66,12,12,84,59,44,54,0.15789741,0.15624093,0.00499975,0.14549772,0.045835201,0.33807766,0.033325292,0.058926567,0.055353101,0.4157792,0.14891756,0.08038348,0.034014542
16085,9720,12,46,1,1,7,1,22,64,4,4,21,4,1,8,0.14968684,0.060778726,0.000102881,0.065354981,0.02540778,0.27415308,0.031053953,0.045657802,0.056624889,0.39032921,0.013683127,0.004526749,0.004391468
16087,10025,62,76,57,1,79,24,20,72,80,80,94,63,32,51,0.18272358,0.18841167,0,0.17249283,0.051678907,0.26783842,0.038300104,0.10176532,0.099230766,0.42783043,0.17376558,0.057256859,0.030954879
17001,67081,20,41,23,30,21,53,28,4,30,30,89,4,6,5,0.14403945,0.14821677,0.037745412,0.087155566,0.070416249,0.29304764,0.008815981,0.071384616,0.066330843,0.42126682,0.014057632,0.013878743,0.00252948
17003,7364,92,100,99,94,92,90,41,65,99,99,90,5,2,1,0.34193823,0.29665655,0.34424224,0.22338921,0.12443268,0.32791224,0.032148261,0.14350624,0.086197488,0.42246062,0.0160239,0.008283542,0
17005,17313,30,56,21,39,57,65,10,30,23,23,29,18,13,1,0.1651382,0.14616711,0.055565182,0.1307255,0.079212755,0.23162004,0.017404035,0.065791219,0.062110979,0.39548317,0.03390516,0.024143707,0
17007,53851,23,21,28,19,59,11,2,50,70,70,8,70,56,48,0.10940456,0.15439309,0.020779558,0.13279492,0.0414805,0.1885377,0.024822108,0.095923811,0.096789069,0.38116285,0.20378451,0.11370263,0.028793646
17009,6859,31,21,56,73,65,28,17,50,9,9,1,23,16,1,0.10873749,0.18716981,0.16489284,0.14192528,0.054672897,0.25841123,0.024766356,0.054886684,0.060617615,0.30018952,0.04169704,0.028138213,0
17011,34115,19,30,34,6,30,33,14,18,41,41,83,44,21,19,0.12487337,0.16031103,0.005862524,0.099724725,0.057477001,0.24688013,0.013834415,0.077216573,0.07606104,0.41468564,0.084449656,0.037871905,0.010126221
17013,4999,8,31,1,1,20,21,5,44,11,11,91,1,3,1,0.12583056,0.087333336,0.0010002,0.085991681,0.049927291,0.20601067,0.022297624,0.058203485,0.049764048,0.42428485,0.0030006,0.009001801,0
17015,14926,13,31,11,12,27,15,10,18,54,54,94,17,19,16,0.12555352,0.12994082,0.011255527,0.09546911,0.045488894,0.23212937,0.01360133,0.084809214,0.081770547,0.42938498,0.033096611,0.034168564,0.008311924
17017,13254,45,34,62,27,66,40,22,48,58,58,38,66,55,68,0.12927932,0.19552585,0.032367587,0.14473242,0.061346155,0.27211538,0.024230769,0.087700367,0.07426881,0.39859664,0.18356723,0.10879734,0.055192307
17019,205766,55,92,51,65,3,88,81,45,22,22,84,31,57,63,0.2281263,0.1797096,0.12436943,0.05697009,0.11587746,0.45068327,0.022812594,0.065480351,0.054402377,0.41558859,0.055417318,0.11779886,0.046626288
17021,34200,29,44,57,17,47,30,16,23,11,11,50,5,3,2,0.146089,0.18821967,0.016666668,0.11844789,0.055876687,0.25447798,0.014914722,0.057717767,0.055285696,0.40125731,0.015350877,0.010116959,0.000499536
17023,16159,22,45,36,2,28,8,16,25,58,58,78,4,6,2,0.14851174,0.16318537,0.002908596,0.098208718,0.037009176,0.25455093,0.015194825,0.087428868,0.086989224,0.4125874,0.013676589,0.013490934,0.000752219
17025,13582,31,39,51,5,48,21,5,67,26,26,69,4,4,1,0.13833308,0.17956656,0.005448388,0.12011531,0.049411766,0.20470588,0.033484165,0.068874381,0.060990337,0.40855545,0.013768222,0.010455014,0
17027,37929,5,12,10,28,34,11,1,5,6,6,12,15,8,6,0.08871416,0.12900859,0.033720899,0.10425204,0.040819269,0.16940719,0.009014856,0.05088979,0.045614392,0.38561523,0.029897967,0.016425427,0.00317323
17029,53037,55,91,56,28,28,50,61,2,73,73,96,10,11,15,0.22306187,0.18672739,0.034070555,0.09706337,0.068271376,0.3794806,0.006931586,0.099637069,0.092875168,0.43565813,0.022795407,0.021249317,0.007643736
17031,5236393,79,60,68,84,67,94,77,70,86,86,69,74,75,82,0.17070945,0.20333339,0.23664591,0.14709575,0.17869909,0.43000084,0.037253488,0.10927081,0.073870495,0.40891066,0.24731261,0.21167988,0.082097463
17033,19541,15,32,16,29,40,31,5,24,26,26,30,9,6,11,0.12742016,0.13909253,0.035412721,0.11035325,0.056430448,0.2031496,0.01496063,0.06955196,0.067987025,0.39593676,0.021083875,0.013868277,0.005774278
17035,10943,25,52,22,1,46,34,3,53,35,35,58,2,5,13,0.15764095,0.14780836,0.0021018,0.11770133,0.057772622,0.19327146,0.025522042,0.075394504,0.074045949,0.4043681,0.010417619,0.012976332,0.006960557
17037,104345,59,78,57,44,15,52,72,57,84,84,73,51,37,36,0.18652155,0.18756343,0.066299297,0.078242317,0.069950901,0.4150098,0.027153935,0.1060416,0.084981039,0.41027361,0.1064833,0.066883892,0.0200703
17039,16388,13,34,24,4,13,15,7,16,48,48,33,10,6,5,0.12870979,0.15041286,0.004515499,0.075916678,0.045175437,0.21652047,0.012865497,0.079956323,0.076131932,0.3973029,0.022577496,0.01421772,0.002923977
17041,19826,25,18,16,4,75,75,15,38,17,17,69,37,22,51,0.10282135,0.13918017,0.004842126,0.16052192,0.093725391,0.2490155,0.019952744,0.06236764,0.058208182,0.40855443,0.069151618,0.03929184,0.030322919
17043,930412,6,6,5,32,13,10,19,50,30,30,9,57,72,63,0.074045055,0.11766008,0.045706633,0.076236449,0.040809505,0.26494974,0.024801603,0.071595311,0.065830417,0.38269606,0.13923831,0.18721813,0.046139557
17045,17992,39,58,44,5,52,52,17,2,73,73,89,2,2,7,0.16974191,0.17151806,0.005224544,0.12532249,0.069595642,0.25868326,0.006609642,0.099418104,0.09709534,0.42040908,0.011116051,0.007670076,0.003499223
17047,6649,18,34,32,4,44,14,1,1,57,57,74,2,1,3,0.12868592,0.15707965,0.004812754,0.11638955,0.043806106,0.1561939,0.005385996,0.086632058,0.082968064,0.41058806,0.009926305,0.00315837,0.001795332
17049,34332,7,19,26,2,21,15,6,7,9,9,46,8,5,3,0.10563673,0.15292671,0.003407899,0.088029385,0.044936232,0.20900226,0.010277569,0.055086195,0.054943837,0.40090877,0.018583246,0.012612141,0.001650413
17051,22136,44,69,25,31,79,42,2,33,84,84,19,6,3,7,0.17961356,0.15069003,0.041696783,0.17318764,0.064295836,0.18708929,0.018425461,0.10829639,0.10174029,0.3892754,0.017031081,0.008673654,0.003607783
17053,13835,17,37,10,6,39,18,15,15,61,61,63,13,4,2,0.13361201,0.12909494,0.005782436,0.10946715,0.047813721,0.2516886,0.012619979,0.089160018,0.085860871,0.4066498,0.026526924,0.010191543,0.000710985
17055,39694,50,78,47,4,51,65,18,14,83,83,91,4,3,9,0.18452656,0.17503671,0.004761425,0.12439051,0.079596482,0.26081073,0.012363905,0.10457119,0.10086916,0.42500126,0.014636973,0.009346501,0.004674909
17057,36323,33,41,47,29,50,50,14,14,50,50,30,13,12,6,0.14232342,0.17513525,0.035349503,0.12334396,0.068591304,0.24744348,0.012313044,0.081945747,0.078223459,0.39605761,0.026952619,0.022437574,0.003130435
17059,5385,30,51,34,3,64,28,9,4,48,48,97,1,1,1,0.15615672,0.15994962,0.003899721,0.13973799,0.054401994,0.22882059,0.008720931,0.079844624,0.076006576,0.44549674,0.009285051,0.004828227,0
17061,13502,40,62,38,10,65,28,12,15,71,71,57,2,1,1,0.17082696,0.16578728,0.00955414,0.14341412,0.054232318,0.23818249,0.012641993,0.097165994,0.094244055,0.40386608,0.01051696,0.005480669,0
17063,50277,12,13,24,14,12,8,15,34,47,47,13,45,21,17,0.090725243,0.14983302,0.014260994,0.07507953,0.038611293,0.2502704,0.018656716,0.079363167,0.079951048,0.38641924,0.089603595,0.037313286,0.008760545
17065,8322,12,45,1,5,50,6,8,3,4,4,91,1,1,2,0.14768292,0.078743547,0.005046864,0.12256077,0.033400517,0.21998273,0.007774259,0.047872342,0.045214172,0.42477769,0.001922615,0.000240327,0.000575871
17067,18738,6,25,9,5,18,12,6,10,32,32,93,3,6,4,0.11673425,0.12601776,0.005656954,0.08144024,0.042101245,0.20745358,0.011065886,0.072701521,0.068795256,0.42677981,0.013075035,0.013822179,0.0021623
17069,4228,42,87,1,8,76,71,1,1,100,100,37,6,2,4,0.20655033,0.09572491,0.007805109,0.16563012,0.086463921,0.17113894,0.001788909,0.17534722,0.18074986,0.39853358,0.017502366,0.006859035,0.002385212
17071,7042,18,17,46,1,48,2,6,25,29,29,94,4,3,4,0.099112004,0.17403708,0.000852031,0.12043796,0.026179703,0.21299289,0.015190692,0.070924073,0.069839485,0.42928144,0.014058506,0.009940358,0.001939237
17073,49883,7,20,14,17,33,17,7,1,14,14,58,30,11,19,0.10728501,0.13490504,0.017140107,0.10318128,0.046901338,0.21447694,0.005999009,0.059990693,0.052923746,0.4041858,0.052683279,0.021710804,0.009766981
17075,29053,25,56,23,13,43,13,12,36,49,49,87,35,18,16,0.16597147,0.14913599,0.012941865,0.11301437,0.043283455,0.23797446,0.019359201,0.080808081,0.073382109,0.41899288,0.062506452,0.031597424,0.008115648
17077,59534,72,99,59,69,18,88,90,13,84,84,90,23,35,40,0.30455762,0.19244874,0.14143179,0.082952991,0.11616075,0.47687045,0.012013681,0.1075931,0.089585371,0.42264923,0.041505694,0.062888436,0.023257803
17079,9635,4,13,1,2,34,2,1,1,10,10,36,3,6,5,0.092425518,0.099696741,0.003425013,0.10416666,0.026712511,0.15895265,0.004231685,0.056984901,0.051894564,0.39813182,0.012765957,0.014945511,0.002644803
17081,38578,50,58,42,48,63,73,21,39,70,70,52,10,8,6,0.16969214,0.16970691,0.078775465,0.13954356,0.08974275,0.27027556,0.020553773,0.096432909,0.092766725,0.40214631,0.022810929,0.016512001,0.00307652
17083,22625,6,6,22,3,23,10,2,6,49,49,50,3,5,1,0.073369943,0.14757161,0.004243094,0.090586945,0.040770102,0.18742922,0.009739525,0.080211036,0.076525614,0.40132597,0.012154697,0.012154697,0.000453001
17085,22397,4,13,8,2,15,30,6,2,13,13,94,16,16,11,0.091746435,0.12496129,0.00267893,0.077213496,0.05575351,0.21064766,0.007126389,0.059600759,0.055657651,0.42894137,0.030718399,0.028977094,0.005868791
17087,12829,27,44,11,54,75,24,1,24,79,79,2,15,5,1,0.1461015,0.12996267,0.08800374,0.1589985,0.051508963,0.17494895,0.014976175,0.10138146,0.10246433,0.36612362,0.02969834,0.012939434,0.000453823
17089,524886,37,24,32,38,79,18,19,77,44,44,7,84,72,74,0.11384244,0.15667902,0.052721925,0.17349817,0.047831912,0.26424086,0.044266257,0.07784006,0.069782361,0.37980819,0.31198394,0.18624616,0.067190789
17091,112221,51,54,66,71,50,55,33,21,73,73,51,48,27,26,0.16138175,0.20094931,0.1492234,0.12345189,0.072211348,0.30758318,0.014481409,0.10005307,0.076511107,0.40162715,0.096265405,0.049874801,0.014554795
17093,120036,2,2,5,43,6,1,1,40,17,17,5,63,49,36,0.055481013,0.11754051,0.063847512,0.063403189,0.011605566,0.17494029,0.020796552,0.061960548,0.053890247,0.37532908,0.16632511,0.089606449,0.020069582
17095,52112,55,79,60,53,54,74,42,16,36,36,77,30,14,21,0.18819819,0.19333495,0.083032697,0.12789194,0.090699971,0.33251959,0.013004084,0.075811118,0.065168962,0.41201642,0.053020418,0.025521953,0.011126238
17097,702898,18,15,21,44,36,18,17,51,48,48,2,70,71,65,0.09587127,0.14525907,0.06722597,0.10614564,0.047994029,0.25839224,0.025178818,0.080061242,0.070500277,0.36780727,0.2069646,0.18478926,0.047461905
17099,112579,30,36,37,21,45,39,21,7,80,80,33,45,19,22,0.13163505,0.16469613,0.023716679,0.11759731,0.060847159,0.26865873,0.010329551,0.10160666,0.096412882,0.39738318,0.087547414,0.03410938,0.011504905
17101,16665,34,38,10,80,96,32,10,60,23,23,1,32,16,4,0.13531205,0.12942576,0.20450045,0.22886381,0.057228316,0.23090728,0.02891326,0.066018932,0.062042125,0.32349235,0.057605762,0.028982898,0.002392822
17103,35027,20,22,25,37,48,28,17,13,47,47,8,32,15,10,0.11112848,0.150967,0.049533218,0.12034476,0.054228008,0.25937709,0.01213287,0.078869514,0.072946042,0.38096327,0.056385074,0.026864991,0.005030702
17105,37689,24,25,52,39,51,35,21,4,24,24,39,23,8,6,0.11617231,0.18312481,0.053861871,0.12456695,0.058628317,0.26866704,0.008711283,0.067072026,0.061254922,0.39953303,0.043089494,0.01623816,0.003318584
17107,29956,43,40,55,64,63,54,39,2,50,50,55,23,8,7,0.14182052,0.18549532,0.11590333,0.13940324,0.071328543,0.32191205,0.007002147,0.081447139,0.046753757,0.40279076,0.04119375,0.016323943,0.003827841
17109,32009,46,92,22,35,14,67,55,22,71,71,97,13,22,24,0.23043102,0.14782479,0.047486644,0.076872751,0.082611918,0.36309671,0.014758018,0.096574657,0.07962513,0.43940768,0.026742479,0.038926553,0.013026631
17111,307357,5,8,7,12,13,5,3,28,49,49,2,54,51,40,0.078693472,0.12108298,0.012506629,0.076097988,0.03320821,0.19393376,0.016585838,0.080924571,0.078997657,0.36097762,0.12104816,0.097056516,0.022577198
17113,173114,18,41,23,47,2,44,47,20,10,10,74,26,35,35,0.14404973,0.14910591,0.077642478,0.049897529,0.065375082,0.34341812,0.014124813,0.055931203,0.048362106,0.41068891,0.046795752,0.064321779,0.018945307
17115,109193,56,77,67,70,39,75,34,23,84,84,90,9,12,9,0.18383196,0.20258152,0.14623648,0.10954467,0.092819773,0.30991873,0.01478348,0.10567545,0.080226682,0.42303994,0.020578243,0.022006905,0.004675498
17117,46844,21,31,24,7,32,33,8,26,74,74,71,2,2,4,0.12525415,0.14957827,0.006852532,0.10167322,0.057580866,0.22431777,0.015699083,0.1007149,0.096108437,0.40920928,0.010011954,0.00653232,0.001949215
17119,267356,23,37,43,51,16,41,27,6,64,64,63,15,12,9,0.13305056,0.16982178,0.08043956,0.080386519,0.06348554,0.29101586,0.009625529,0.090727516,0.07720767,0.40633088,0.029915169,0.022830982,0.004854777
17121,38665,56,78,75,29,50,55,16,38,73,73,87,6,4,6,0.18571848,0.2129683,0.036751583,0.12369233,0.072229616,0.25381741,0.019894823,0.099432766,0.088473663,0.41779387,0.017121427,0.010526316,0.003167965
17123,12173,4,18,7,6,19,9,1,7,25,25,92,16,10,2,0.10104325,0.12272025,0.005996878,0.083782852,0.039054677,0.16783497,0.01001402,0.068012752,0.057721779,0.42627126,0.030805882,0.01922287,0.001001402
17125,14126,38,48,55,9,54,51,10,3,73,73,72,1,3,3,0.1513291,0.18568118,0.008990514,0.12720215,0.06883584,0.23070635,0.007684761,0.099189021,0.092669845,0.40967011,0.00587569,0.008919722,0.001635056
17127,15016,55,77,51,42,81,71,21,7,66,66,88,12,3,15,0.18300521,0.18034528,0.060069259,0.17852426,0.086854853,0.27092034,0.010021714,0.092604928,0.074858025,0.41981885,0.025239745,0.010055941,0.007683314
17129,12611,11,24,15,9,14,31,8,48,11,11,29,3,1,1,0.11339041,0.13819742,0.008960431,0.076443233,0.05637636,0.22258942,0.024300156,0.057753164,0.057846155,0.39584491,0.01300452,0.005867893,0
17131,16107,6,14,18,4,18,37,7,1,19,19,71,9,3,6,0.094439544,0.14356436,0.004718445,0.082974419,0.059785075,0.2191615,0.005448767,0.064222604,0.06140795,0.40944931,0.021357173,0.008753958,0.003027092
17133,33539,1,1,2,2,5,10,2,14,8,8,7,5,6,8,0.05020782,0.10423352,0.003399028,0.060392056,0.04023939,0.17883298,0.012520671,0.053349447,0.050647955,0.37928978,0.015355258,0.014699305,0.004173557
17135,29348,35,45,73,54,66,28,8,6,10,10,22,6,5,4,0.14758795,0.20951156,0.087535776,0.14454658,0.054346837,0.22157487,0.009740556,0.056478754,0.049813073,0.39092955,0.016457681,0.011959929,0.002093764
17137,35129,32,41,52,41,26,56,33,2,56,56,68,10,10,17,0.14335346,0.18167615,0.059438072,0.094362341,0.073345385,0.30712476,0.00716094,0.086261399,0.074696884,0.408409,0.022716274,0.019471092,0.009041592
17139,14927,33,36,21,2,73,72,12,56,7,7,87,3,5,25,0.13264114,0.14667988,0.003349635,0.1564893,0.088980861,0.2381445,0.026556304,0.051330797,0.04950906,0.41883835,0.012058686,0.011790715,0.013795482
17141,52397,16,19,17,11,45,16,13,27,50,50,27,48,31,21,0.10590738,0.14065316,0.010095998,0.1172965,0.046452172,0.24113646,0.015966427,0.081812166,0.078604974,0.39458367,0.093879424,0.056587208,0.01104626
17143,187112,53,62,68,74,29,76,50,27,61,61,85,24,30,25,0.17161059,0.20330721,0.17342019,0.098431103,0.095517054,0.35259348,0.016300421,0.089152396,0.067286082,0.41652593,0.043743853,0.054160073,0.013883598
17145,21810,36,62,35,54,64,37,13,5,51,51,8,10,7,2,0.17197517,0.16171153,0.087253556,0.14108507,0.059688475,0.24062306,0.009221184,0.08255706,0.068300612,0.38078862,0.02255846,0.01572673,0.000498442
17147,16495,1,4,2,3,3,3,1,1,21,21,30,2,2,1,0.062164471,0.10738532,0.004122461,0.055329818,0.027689993,0.16493604,0.002558315,0.065004773,0.062867478,0.39612004,0.010791149,0.006850561,0.000300978
17149,16144,16,38,16,12,52,30,8,12,11,11,85,3,2,2,0.13694145,0.13987957,0.011769079,0.12501112,0.05586341,0.22540063,0.011831661,0.0580636,0.05463532,0.41600594,0.012202675,0.006380079,0.000898607
17151,4331,27,46,4,29,65,42,1,27,88,88,88,7,4,1,0.14967145,0.11500975,0.035788503,0.1429479,0.064030133,0.16572505,0.016321406,0.11088573,0.085092768,0.41953358,0.018009698,0.010159316,0
17153,5871,63,86,43,93,83,91,15,14,100,100,72,7,4,7,0.20174688,0.1704797,0.31987736,0.19486926,0.13453299,0.25278491,0.012425021,0.16575092,0.093833782,0.40998125,0.018225174,0.01073071,0.003856041
17155,5822,13,27,13,1,28,2,4,11,83,83,55,26,14,10,0.11952949,0.13317336,0.001889385,0.097619049,0.027313493,0.19894007,0.011414594,0.10404424,0.10032258,0.40295431,0.047921676,0.025764342,0.005299633
17157,33069,24,34,35,59,71,28,9,5,29,29,4,15,5,3,0.12865813,0.16094148,0.10263389,0.15311342,0.054308534,0.22580916,0.009079445,0.070616014,0.058505982,0.37370348,0.028334694,0.01221688,0.001765448
17159,16127,26,47,23,3,44,50,24,41,10,10,90,4,5,4,0.15078813,0.14840294,0.004340547,0.11633906,0.068276182,0.28110102,0.020913424,0.0561423,0.05274234,0.42202517,0.014633844,0.012835617,0.002460403
17161,147161,49,46,65,56,47,70,32,43,50,50,85,54,43,49,0.14928323,0.20065314,0.091709077,0.11888001,0.085939959,0.30484673,0.021940356,0.081408605,0.068217129,0.41689035,0.12272952,0.079538733,0.02962362
17163,267029,57,76,79,91,27,76,45,25,64,64,37,19,15,14,0.1823222,0.21457447,0.29736844,0.096517354,0.093823031,0.33723488,0.015508424,0.090820439,0.061902095,0.39834625,0.036883634,0.026615087,0.007490197
